AZ	-0.04180520361760115
CA	-0.04116995470219371
CO	-0.048414720212325194
DC	-0.036185394312141766
FL	-0.03370822965856609
GA	-0.02702249517991396
IL	-0.037240895445790234
MA	-0.02974211915275245
MI	-0.05574257693115145
MN	-0.03745398772103503
MO	-0.06955447844696905
NY	-0.048431153507576846
OH	-0.051697094719105365
OR	-0.04855324811285362
PA	-0.049966209755246536
TX	-0.06296754719262036
WA	-0.06280808513602913
